,fors2name,zobs,Nc,Ns,Nm,funcmin_c,funcmin_m,funcmin_s,MAH_lgmO,MAH_logtc,MAH_early_index,MAH_late_index,MS_lgmcrit,MS_lgy_at_mcrit,MS_indx_lo,MS_indx_hi,MS_tau_dep,Q_lg_qt,Q_qlglgdt,Q_lg_drop,Q_lg_rejuv,AV,UV_BUMP,PLAW_SLOPE,LGMET,LGMETSCATTER
200,SPEC411,0.50546,1392,1383,9,830917.2943936257,250798.9911710716,1411035.5976161798,12.085369389930204,0.0696744401162327,0.1,3.9744964705576327,11.797934227160198,-0.8556461838883814,1.2640292184279995,-0.9197508706793345,2.2054392209941676,1.725009268820217,-0.7726728038786375,-1.2753883113221236,-0.212307,0.9764839453555366,2.7404444584784793,0.0,-4.34,0.289528737997437
201,SPEC412,0.4195,1397,1388,9,8709841.982995408,435999.2922679883,16983684.673722826,11.947287344263241,0.15,0.1,3.3354425533679195,11.803918598422108,-1.0987036570805635,2.0,-0.9769513187582358,2.549446104826486,1.8841522061038465,-0.6897328062662469,-0.9116126925683582,-0.212307,0.5452818425872386,2.7485344630781587,-0.07347951606793639,-3.5517177148203984,0.3
202,SPEC413,0.41938,1378,1369,9,15777784.103591774,23829.330242684457,31531738.87694086,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
203,SPEC414,0.90673,1357,1348,9,2657723.445056208,220484.7948668572,5094962.095245559,12.048448539084461,0.14876955752362528,0.1,0.6214200364333187,12.005712130342548,-0.9808761200646855,0.9316862063205417,-1.0078922130525305,1.978477322716031,1.0,-0.50725,-1.01773,-0.212307,1.131695783321845,1.7297611483700048,-0.34995934466899375,-3.501403365859086,0.18865026490482814
204,SPEC415,0.07902,1383,1374,9,947113899.6554743,22049.68223500401,1894205749.6287136,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
205,SPEC416,0.72724,1361,1352,9,14141007.922996707,144275.30761190964,28137740.538381506,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
206,SPEC417,0.36298,1406,1397,9,34604671.358296946,1858897.9682760953,67350444.7483178,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
207,SPEC418,0.2941,1384,1375,9,23518943.183524147,125170.06554004794,46912716.30150825,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
208,SPEC419,0.42399,867,858,9,33132.03930399294,34202.8737503028,32061.20485768308,12.175131087025546,0.15,0.1,3.7762024276386894,11.716275379780427,-0.8277843545323046,1.6705518566725328,-0.9506424110868134,2.2382189840683218,1.078058635332655,-0.6057700432142298,-1.2395710846287389,-0.212307,1.7210343332877185,1.0,-0.1949913625926557,-3.5,0.19452847595205175
209,SPEC420,0.63538,986,977,9,47251.26147385956,59925.33489789021,34577.18804982892,12.123959730009394,0.15,0.1,0.44512317764613,12.267107686993674,-0.7,0.9656467538625022,-1.0236067686203494,1.9114926449230338,1.2208250667516187,-0.6305289640049138,-0.939922370515608,-0.212307,1.3755815070913486,1.0,-0.17820299110925486,-3.5,0.11209470449627944
210,SPEC421,0.04223,1176,1167,9,45131458.70188431,166778.31720692047,90096139.0865617,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
211,SPEC422,0.47701,1088,1079,9,4932780.8422079785,219637.33981100214,9645924.344604954,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
212,SPEC423,0.69374,1361,1352,9,1861012.8743059733,20841.699451686083,3701184.0491602607,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
213,SPEC424,0.8368,1328,1319,9,693922.0642850918,40401.67804719965,1347442.450522984,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
214,SPEC425,0.24784,1382,1373,9,87586766.46275207,424.8137186288489,175173108.11178553,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
215,SPEC426,0.32417,1157,1148,9,22505696.477384765,1474.763380674402,45009918.19138885,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
216,SPEC427,0.58286,1238,1229,9,99161.09852118592,120985.56072138961,77336.63632098223,13.973329000563908,0.06152216710194063,0.1,9.977043394711904,11.7180792403502,-0.7,1.4772036303392408,-0.910928524898417,2.3107962184117117,0.9605562908160458,-1.9840461183744262,-0.5,-0.212307,1.8366651848883635,1.0,-0.35,-3.5410563186080446,0.10008811927599454
217,SPEC428,0.82771,1031,1022,9,43551684.56370053,68364.58608180587,87035004.54131925,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
218,SPEC429,0.9506,1160,1151,9,794033.9359431887,89700.28252588141,1498367.589360496,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
219,SPEC430,0.951,1162,1153,9,813608.301142107,13694.739007339196,1613521.8632768749,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
220,SPEC431,0.90702,1383,1374,9,136079.6623468976,16186.198129930604,255973.1265638646,12.486010964975291,0.08224327996919507,0.1,0.28935122845009253,11.95940684460166,-0.748317144208837,0.8732367349223692,-1.0340545142445965,1.870486496873504,1.0,-0.50725,-1.01773,-0.212307,1.1040903536635582,2.028219437882459,-0.34485294983022713,-3.513705723105741,0.18373721098653034
221,SPEC432,0.44699,1112,1103,9,12852315.094361167,103770.85877017511,25600859.329952158,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
222,SPEC434,0.33557,1342,1333,9,1429983.2651166352,2138.2108297994027,2857828.319403471,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
223,SPEC435,0.33622,1376,1367,9,2604192.1308954423,3093151.6812821864,2115232.5805086982,11.806928425012782,0.15,0.1,0.7402229696459062,12.102726905114478,-1.1031307231500562,0.9929833327617573,-1.0052898545246456,2.110439231446177,0.8308555050136234,-0.30218426362678713,-1.9647790715146556,-0.1,0.0,1.9725322199568929,0.0,-3.5,0.10000000000315222
224,SPEC436,0.44832,929,920,9,41947.84706013907,14250.57389893101,69645.12022134714,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
225,SPEC437,0.27231,1362,1353,9,4732129.088190144,15642.408773270654,9448615.767607016,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
226,SPEC438,0.49194,1221,1213,8,1576257.0556378465,86560.84712633364,3065953.2641493594,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
227,SPEC439,0.29599,1377,1369,8,296824.48538698023,22153.692239068667,571495.2785348918,11.685111337547216,0.15,0.1,1.4763415025440807,12.136810408941782,-1.095916322013862,0.7996685271091001,-0.9694274475555357,1.928354373207545,1.6143443893036378,-0.6091625999411465,-1.0342615353512596,-0.20308466181933688,0.2386046552102196,1.9209257835187974,0.0,-3.5,0.3
228,SPEC440,0.68784,1368,1359,9,130593823.66286363,37757.05920003123,261149890.26652724,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
229,SPEC441,0.29001,1264,1255,9,250814294.6292322,70793.9602808005,501557795.2981836,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
230,SPEC442,0.81354,1205,1196,9,1318288.5172059045,424479.7220703572,2212097.3123414516,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
231,SPEC443,0.44856,1053,1045,8,1343087.8977359538,136391.1627545511,2549784.6327173566,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
232,SPEC444,0.46992,1253,1244,9,101344.22782946148,119455.15256653407,83233.30309238887,11.846935146406619,0.01,0.1,1.567300454136275,12.044645138569653,-1.0517500645738571,1.0714779640413266,-0.9831889361038741,2.0505069293418394,1.1311765789424308,-0.5392865365220285,-1.0678061381913544,-0.212307,0.9618196310244934,1.9378471715802248,-0.0012403539559944655,-3.5541480759018826,0.19647694797941134
233,SPEC445,0.6897,1442,1433,9,897140.781887559,29388.667092646006,1764892.896682472,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
234,SPEC446,0.29278,1501,1492,9,14848458.740170933,53321.64900640439,29643595.831335463,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
235,SPEC447,0.29278,1518,1509,9,6860142.613277207,32962.7845937612,13687322.441960653,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
236,SPEC448,0.437,1791,1782,9,45660726.81392608,36364.503504218635,91285089.12434794,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
237,SPEC449,0.67435,1413,1404,9,6776656.308519371,110148.831134163,13443163.785904579,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
238,SPEC450,0.67412,1511,1502,9,25351606.861990582,76121.14408826042,50627092.5798929,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
239,SPEC451,1.00316,1795,1787,8,31797420.9077061,133652.5723019299,63461189.24311027,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
240,SPEC452,0.45041,1726,1717,9,417057.14795039943,7545.32990501026,826568.9659957886,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
241,SPEC453,0.20403,1793,1784,9,7073671.555960041,1165328.4461506112,12982014.665769469,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
242,SPEC454,0.43879,1593,1584,9,2755198.557546453,13899.791999415102,5496497.323093491,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
243,SPEC455,0.11549,1800,1791,9,5878301.590321069,2495.1664013320383,11754108.014240805,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
244,SPEC456,0.43894,1377,1369,8,99419478.71571377,9649.929736320111,198829307.50169122,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
245,SPEC457,0.45191,1457,1449,8,81382064.82456811,64563.64844535915,162699566.00069085,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
246,SPEC458,0.53435,1910,1901,9,46567.19125849655,51256.66716977294,41877.715347220146,11.909314356888373,0.01,0.1,2.155598602924168,11.906166286541843,-1.089759022525138,0.8070983763146317,-0.9574902211632569,1.9632772491174777,1.278625461215666,-0.5695574431305975,-1.107214994589427,-0.212307,0.8666020895412148,2.1065749110387024,-2.872545368604802e-05,-4.098987667335114,0.3
247,SPEC459,0.44916,1385,1377,8,627342.291751633,20074.654141497605,1234609.9293617685,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
248,SPEC460,0.68834,1701,1693,8,1190362.6812010172,128800.96050428519,2251924.4018977494,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
249,SPEC461,0.13826,1520,1511,9,5302824.867007195,2863.2558125539867,10602786.478201836,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
250,SPEC462,0.92208,1782,1774,8,1024791.1811431282,166117.71869732946,1883464.6435889269,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
251,SPEC463,0.48424,1642,1634,8,360754.977286281,35884.33487413548,685625.6196984266,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
252,SPEC464,0.53971,1618,1609,9,141459.70493661042,167387.74561327088,115531.66425994995,12.296728461593881,0.15,0.1,5.478997984826445,11.494597765014074,-0.8074943687274385,1.6558387791003022,-0.8861491695061616,1.2972115513830276,1.788208157850116,-0.8751050589932049,-1.4660486035622404,-0.212307,1.2226031114919413,2.3767343799428304,0.0,-4.34,0.20761308242441193
253,SPEC465,0.11764,1653,1644,9,3858425.8046870707,1043.5743983688812,7715808.034975773,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
254,SPEC466,0.4506,1852,1843,9,147071085.24383682,32638838.12288779,261503332.36478588,9.0,0.01,0.1,10.0,13.0,-2.0,2.0,-0.7,3.0,0.5,-0.2,-2.0,-0.212307,0.0,2.909585286378527,0.0,-3.815999113336781,0.1
255,SPEC467,0.35129,1635,1626,9,159533713.74510148,8725.019852998726,319058702.47034997,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
256,SPEC468,0.4512,1762,1753,9,4506621.079855172,103411.0848810166,8909831.074829327,11.750892777008096,0.15,0.1,0.20529311996544147,12.056436176760155,-1.3084423196878752,1.1849214940848023,-1.065158199098287,1.8788065849300744,1.1137401497667077,-0.5626968901015474,-1.0659899830886175,-0.212307,0.0,2.2052026719046802,-0.26449055962462364,-3.8701359578177614,0.1
257,SPEC469,0.45265,1762,1754,8,1348478.3532850102,99256.09444855034,2597700.6121214703,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
258,SPEC470,0.43437,1631,1622,9,4488875.017412109,3861.032768786498,8973889.002055433,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
259,SPEC471,0.50403,1791,1782,9,882750.5051174104,48152.50058005448,1717348.5096547664,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
260,SPEC472,0.50412,1890,1881,9,1460773.6687916163,33178.802068972785,2888368.5355142597,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
261,SPEC474,0.28947,1698,1689,9,752156307.8148915,4555.423502243376,1504308060.2062807,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
262,SPEC475,0.50467,1470,1461,9,905006.0499866912,128491.37393319531,1681520.726040187,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
263,SPEC476,0.21748,1376,1367,9,2778475.7329836274,5182740.035048381,374211.43091887364,11.966493230058187,0.04880209072466464,0.1,1.6342580248794694,11.99594213904334,-0.9782783614501804,1.130412188766313,-0.9912556005008202,1.923286202101166,0.9426965578366101,-0.5439702474592357,-1.1019674128749755,-0.10108375361110708,1.0904218474878569,1.92811622221928,0.0,-3.5875030366761718,0.19651704190117011
264,SPEC477,0.11575,1939,1930,9,39088716.52395045,47409.08599755879,78130023.96190335,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
265,SPEC478,0.35125,1534,1525,9,458649.2473221804,147758.6640546418,769539.8305897191,11.75893182854569,0.010013267344525264,0.1,3.1247255283312425,12.000979229363898,-1.0140679645969721,1.2040879706869032,-0.9389480676590489,1.6956665767658574,1.2175448807333857,-0.5040322851189186,-0.6504963262517252,-0.212307,0.05324388415107417,1.7667052780298176,0.0,-3.824914256605794,0.1544254101490285
266,SPEC479,0.60496,1658,1649,9,513590.1690067449,28044.465120391054,999135.8728930987,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
267,SPEC480,0.44658,1544,1535,9,1456619.7253405608,206544.31283350257,2706695.137847619,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
268,SPEC481,0.76563,1600,1591,9,1304519149.75462,301068.5698712994,2608737230.9393687,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
269,SPEC482,0.45241,1513,1504,9,751221908.6585938,84192.45924772744,1502359624.8579397,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
270,SPEC483,0.33,1893,1884,9,683340.8482230103,3952.719748815588,1362728.976697205,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
271,SPEC488,0.11678,1962,1953,9,17750506.555469275,4000776.79283973,31500236.318098817,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
272,SPEC490,0.2903,1917,1908,9,105506478656.16718,462370.90006688103,211012494941.4343,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
273,SPEC492,0.29203,1678,1669,9,15119095.20903727,236915.953432283,30001274.464642256,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
274,SPEC493,0.29362,1965,1956,9,15606998.413743837,15152877.65937123,16061119.168116443,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
275,SPEC494,0.29436,1912,1903,9,39910205.79610745,484669.72546451417,79335741.86675039,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
276,SPEC496,0.29068,1225,1216,9,11249457.634415042,431656.8273647726,22067258.44146531,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
277,SPEC497,0.29458,1540,1531,9,5543654966.588411,1885419.620376473,11085424513.556446,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
278,SPEC499,0.41901,1690,1681,9,85908034.0306445,362884.03379480116,171453184.02749422,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
279,SPEC500,0.29382,1453,1444,9,59996513.30636349,853631.0276500598,119139395.58507693,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
280,SPEC501,0.29272,1753,1745,8,55709274.21246383,380623.40571318986,111037925.01921448,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
281,SPEC503,0.29159,1615,1606,9,3212033.054574097,47567.9099234529,6376498.199224741,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
282,SPEC504,0.29383,1688,1679,9,985810.824417544,1480258.825055493,491362.82377959485,12.07370705775681,0.14988649918032446,0.1,0.8070675741250386,11.999263690064057,-0.9094850830794629,0.8648195044536363,-0.986990431286016,2.0160574579280555,0.8236463048134435,-0.20435683630703183,-1.755469640879105,-0.1,1.3655127825073599,1.9722117317784398,0.0,-3.5,0.1597378377100501
283,SPEC505,0.68657,1855,1846,9,14320959.092337804,42686.26691787479,28599231.917757735,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
284,SPEC506,0.29297,1374,1366,8,154092867246.50754,65290.460058393444,308185669202.555,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
285,SPEC507,0.44596,1568,1560,8,1366324.1593016135,345.73013939589424,2732302.588463831,12.024923174989105,0.08311132890512983,0.1,4.517862544261339,11.723058935707533,-0.930982332627678,1.4595761577370574,-0.913326251611743,1.5173916728649977,1.857277701131282,-0.8690301969174848,-1.3228836415528202,-0.212307,0.5955238895454771,2.3571373080202274,-0.268393473801243,-4.34,0.1
286,SPEC508,0.44603,1569,1560,9,1826248.8026176025,1273074.2064518705,2379423.3987833345,12.018644565158063,0.015879108711692406,0.1,3.8144661725323297,11.582038053949509,-1.1438889982815168,1.999986339375468,-0.9683969620229492,1.0487673215455615,1.6644285885682621,-0.20956330265510562,-0.5,-0.212307,0.7222072406385399,2.299068542739193,-0.2272418855019357,-4.34,0.10020218853304651
287,SPEC509,0.29157,1930,1921,9,15352209758.52675,15163898.297779104,30689255618.755722,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
288,SPEC510,0.2935,1932,1923,9,65386763.0141109,8330414.932438591,122443111.0957832,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
289,SPEC511,0.2929,1549,1540,9,7388249.4403822925,8336293.800977112,6440205.079787474,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
290,SPEC512,0.29256,1935,1926,9,480488012.1365443,2390871.5700885486,958585152.7030001,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
291,SPEC513,0.28637,1811,1802,9,3930515.5795371975,295176.7167850424,7565854.442289352,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
292,SPEC516,0.07437,1673,1664,9,538883.5175241176,3433.204070374879,1074333.8309778604,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
293,SPEC517,0.1835,1766,1757,9,4834392.326210249,4762716.077124353,4906068.575296146,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
294,SPEC518,0.29156,1928,1919,9,171794389.37725985,5408684.659657288,338180094.0948624,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
295,SPEC519,0.44712,1959,1950,9,6538310.842655914,4884161.687273794,8192459.998038033,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
296,SPEC520,0.44624,1916,1908,8,29805874.28712266,221776.7454345829,59389971.82881074,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
297,SPEC523,0.447,1665,1656,9,43810272.75099498,546019.4181210324,87074526.08386894,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
298,SPEC524,0.68695,1639,1631,8,7549179.630504555,371962.44618326525,14726396.814825844,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
