,fors2name,zobs,Nc,Ns,Nm,funcmin_c,funcmin_m,funcmin_s,MAH_lgmO,MAH_logtc,MAH_early_index,MAH_late_index,MS_lgmcrit,MS_lgy_at_mcrit,MS_indx_lo,MS_indx_hi,MS_tau_dep,Q_lg_qt,Q_qlglgdt,Q_lg_drop,Q_lg_rejuv,AV,UV_BUMP,PLAW_SLOPE,SCALEF
182,SPEC345,0.56301,1164,1155,9,140768.157372876,481.48346086153043,281054.8312848905,12.568928124095784,0.060000000000000005,4.0,1.5,12.25,-0.75,1.25,-1.25,2.25,1.1,-0.60725,-0.91773,-0.212307,0.15224585517898503,3.0,-0.35,1.0
183,SPEC346,3.86968,947,939,8,34599.788333593875,52255.72492707817,16943.85174010958,14.0,0.04,1.1287597607736228,0.5,12.25,-0.75,0.75,-0.75,1.75,1.0,-0.50725,-1.01773,-0.212307,0.0,1.0,0.0,1.0
184,SPEC348,0.79,922,913,9,45777.14187548327,979.0574977537559,90575.22625321278,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.0,-0.50725,-1.01773,-0.212307,0.23782604367305396,1.0,-0.35,1.0
185,SPEC349,0.48309,956,948,8,164661.86386295335,6853.228382884975,322470.4993430217,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.7757009942497308,3.0,-0.35,1.0
186,SPEC350,0.41731,1239,1230,9,63419.09234586274,2808.1079091014167,124030.07678262406,13.105084562798895,0.059998724182582994,3.9999998372732297,1.5,12.092442129733048,-1.0190618829113414,0.8441045703053842,-0.7500069024671427,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
187,SPEC351,0.58218,1324,1315,9,2086711.0772532963,307.65649018867975,4173114.498016404,13.710947321714649,0.060000000000000005,3.6050435249714035,0.7152130506301326,12.249980126117997,-0.7500289569871186,0.8158269473340322,-0.7500183841120179,2.1303511247435485,1.1,-0.60725,-0.91773,-0.212307,0.46233446203072215,1.3632449116092344,-0.3484908735748048,1.0
188,SPEC352,0.8084,1207,1198,9,431667.7682914369,568.842973135826,862766.6936097379,14.0,0.060000000000000005,4.0,1.4045375843780719,12.25,-0.75,0.75,-0.75,2.2499378608886675,1.0,-0.50725,-1.01773,-0.212307,0.5034618900607435,1.0,-0.35,1.0
189,SPEC353,0.78863,1078,1069,9,27132.384746068114,735.1381765776426,53529.63131555858,13.983735599109261,0.05999776485744931,1.4310625109036363,1.2996272596623173,12.25,-0.75,0.7587789843240995,-0.7500214627046577,2.234517449951749,1.0,-0.50725,-1.01773,-0.212307,0.13734694685173718,1.0,-0.05341688599255664,1.0
190,SPEC354,1.09584,1032,1023,9,5972.155140482654,450.1371743805235,11494.173106584785,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,1.25,-0.75,1.75,1.0,-0.50725,-1.01773,-0.212307,0.017462371692192967,1.0,-0.35,1.0
191,SPEC355,0.694,1175,1166,9,341706.41878451005,695.1692944137565,682717.6682746063,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.7607595347322754,1.0,-0.35,1.0
192,SPEC357,0.7352,1103,1094,9,77644.61089100047,1117.15846552103,154172.0633164799,14.0,0.060000000000000005,2.382103567078081,1.5,12.25,-0.75,0.797110221993024,-0.75,1.9441439425248463,1.1,-0.60725,-1.0053328802110864,-0.212307,0.22249082308078263,1.0,-0.35,1.0
193,SPEC358,0.58469,1280,1272,8,82840.33949295823,3714.8214626284716,161965.857523288,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.6105238727821074,3.0,-0.35,1.0
194,SPEC359,0.44446,815,806,9,12048.443554188303,7849.769721555629,16247.117386820979,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.7518778481449475,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,1.1045653057691998,3.0,-0.03954385527741577,1.0
195,SPEC360,0.48472,1330,1321,9,285295.45213408745,655.4348901601124,569935.4693780148,12.965896606539493,0.059506079211758336,1.7902527655418417,1.017246975695611,12.246926783111208,-1.0411932853109118,0.8788838912576205,-0.75,2.1356220682698916,1.1,-0.5770273992691635,-0.9678753734544843,-0.212307,0.0,1.5084890154503028,-0.05202851278722461,1.0
196,SPEC361,0.63443,1372,1364,8,1261058.5129619548,976.9392258331271,2521140.0866980767,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,1.0857551116633686,3.0,-0.35,1.0
197,SPEC362,0.63359,1363,1354,9,9352859.572826732,1305.2484549423061,18704413.89719852,14.0,0.060000000000000005,3.9936537238248397,1.261322440466943,12.25,-0.75,0.7826920025639215,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.8602015691345184,2.0249789833212297,-0.35,1.0
198,SPEC363,0.20285,1364,1355,9,770580.6773197729,2504.9575960648363,1538656.397043481,14.0,0.060000000000000005,1.0,1.5,11.75,-1.25,0.7868023389388548,-1.0363339898678747,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
199,SPEC364,0.64323,1362,1353,9,108541.80358384488,82.96931955479326,217000.63784813497,13.27635258803461,0.043504838658331074,3.4748492289721824,0.6979884753787101,12.206857262668283,-0.75,0.75,-0.8041210546825909,2.1369420865066293,1.1,-0.60725,-0.91773,-0.212307,0.527829724468899,1.3307525010592165,-0.07990697012852654,1.0
200,SPEC365,0.29039,1352,1343,9,717111.1902048505,190.31202591072875,1434032.0683837903,13.989179983972711,0.04064006247878583,1.0041122939979277,0.6530208828632679,11.78015818760921,-1.0645165701397172,0.7509418336312874,-1.1632644199561817,2.2496942406340894,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
201,SPEC366,0.26579,1334,1325,9,826764.0736393204,132.92603105134373,1653395.2212475894,12.066023516261424,0.060000000000000005,2.718155238741176,1.0662291965601092,12.044505788911655,-1.0942989014832223,0.9821861614024795,-0.9880400759059825,2.0388219093538615,1.1,-0.579156276151632,-0.91773,-0.19834178895230242,0.4553356366579888,1.857665893978635,0.0,1.0
202,SPEC367,0.47194,1354,1345,9,299479.9911166136,728.8929967999231,598231.0892364273,13.995198910627305,0.05999203114850382,3.9959809554624477,1.330690084597549,11.840559415330286,-1.25,0.7500081300572855,-0.7658173884356138,2.25,1.1,-0.60725,-0.91773,-0.212307,4.7052472472381995e-05,1.009984693094245,-0.010063737613769901,1.0
203,SPEC368,0.41896,1373,1364,9,454108.7892277091,2010.0089793844165,906207.5694760338,13.684233910945053,0.05968253665412986,3.9689599555705413,0.7576450079174053,11.750559259022614,-0.9831087308195208,0.7671878038043393,-0.7882802149109104,2.25,1.1,-0.60725,-0.91773,-0.212307,0.013991599024979316,1.01304097537107,-0.0032823603435625506,1.0
204,SPEC369,0.65654,1365,1356,9,747673.2979471049,2164.1777771448296,1493182.418117065,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.6498074309560316,3.0,-0.35,1.0
205,SPEC370,0.2252,874,865,9,97361.95632011374,45.652599139810995,194678.26004108766,12.019123320330962,0.060000000000000005,2.7063727595260874,1.222339124805878,12.25,-0.9219111003748365,1.0326049329662312,-0.9889866353217511,2.033353032842764,0.9345806616367406,-0.5717633067836739,-1.0810285122765197,-0.11230699999999999,0.3162502865322662,1.868310306417139,-0.33258092165740416,1.0
206,SPEC371,0.76382,1345,1336,9,7278605.866921589,1279.0649550098037,14555932.668888168,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.0,-0.50725,-1.01773,-0.212307,0.16040568556628776,1.0,-0.35,1.0
207,SPEC372,0.52288,1374,1365,9,345410.7439193504,282.81178211224994,690538.6760565885,12.565801564073322,0.04,2.9061846121030386,1.3028039475676552,12.158043290189507,-0.7514220888239532,0.944852267819206,-0.7787075044975091,2.1148057310457884,1.1,-0.60725,-0.91773,-0.212307,0.4505392658674772,1.9594033026191864,-0.35,1.0
208,SPEC373,0.29439,1375,1366,9,265733881.51266706,7894.862675470651,531459868.16265863,13.75316131792368,0.060000000000000005,3.9682619516247497,1.5,11.806227146651679,-1.2412918942364837,0.7896612070238642,-0.75,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
209,SPEC374,0.36442,1348,1339,9,7139793.564222188,475.25358501659383,14279111.87485936,12.339067550837143,0.060000000000000005,4.0,1.5,12.25,-0.75,1.25,-1.25,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,2.1049613676482317,-0.20621685912258014,1.0
210,SPEC375,0.32377,1356,1347,9,1971793.88233392,264.2889808395589,3943323.4756870004,12.605761661322834,0.060000000000000005,4.0,1.5,12.25,-0.8809698223457495,1.25,-0.8646883238487237,2.25,1.0201806997341198,-0.60725,-1.1177300000000001,-0.11230699999999999,0.0,1.0,0.0,1.0
211,SPEC376,0.32407,1400,1391,9,1018976.2953351644,21025.527475285617,2016927.0631950432,12.89819453676139,0.060000000000000005,4.0,1.5,12.249980848222501,-0.8948773626739713,1.25,-1.25,1.7527968365669575,1.018316212291131,-0.60725,-1.1177300000000001,-0.312307,0.0,3.0,-0.35,1.0
212,SPEC377,0.24777,1358,1349,9,1768804.5993758182,38.6137768688875,3537570.5849747676,12.180461110124954,0.060000000000000005,4.0,1.5,12.204059671280307,-1.1470050925097603,1.25,-1.25,1.7595019565259984,0.9445161533715631,-0.60725,-1.1177300000000001,-0.11230699999999999,0.0,3.0,0.0,1.0
213,SPEC378,0.32478,1391,1382,9,1531629.437148086,2206.443149009081,3061052.431147163,13.44756280057465,0.05999998254358612,1.0000264695213053,1.5,11.751319584818198,-1.2483280323555728,0.75,-0.7773345467570747,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
214,SPEC379,0.32463,1388,1379,9,843511.0091241368,3907.3981344704416,1683114.620113803,13.971209463230707,0.048539153676125275,3.980549421340139,0.5209445514883456,11.774907921207587,-0.7500180159866171,0.7536132696096798,-1.195410837521841,2.247547389772471,1.0816982616328192,-0.6045264034551205,-0.9196692546538886,-0.11230699999999999,0.0,1.0134421915103347,-0.0029667246902097713,1.0
215,SPEC380,0.32245,1337,1328,9,2704583.5190284248,97.35680600394696,5409069.681250846,14.0,0.060000000000000005,1.0,1.4699392960452502,11.75,-1.25,0.75,-1.25,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
216,SPEC381,0.29481,1383,1375,8,457223.5410103644,4811.934675322709,909635.1473454061,14.0,0.04,1.0,1.0903380385772405,11.75,-1.2322088228682728,0.75,-0.9718390217473198,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
217,SPEC382,0.35439,1379,1370,9,2017948.8189400719,2829.987491873397,4033067.65038827,14.0,0.04,1.0,0.5384063553152723,11.75,-0.7675569055666983,0.75,-1.197268143971412,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
218,SPEC383,0.48497,1371,1362,9,941627.0373744989,604.2668250352338,1882649.8079239626,12.764972138703722,0.060000000000000005,1.0,1.4660611317301382,12.249716695534516,-0.75,0.75,-0.75,2.1894666739001742,1.1,-0.60725,-0.91773,-0.212307,0.5796825662347139,3.0,0.0,1.0
219,SPEC384,0.16191,1364,1355,9,114823.82050067368,954.4209625568217,228693.22003879055,12.400522424945544,0.060000000000000005,1.8840297656249334,1.5,12.25,-0.75,1.165918592189394,-0.75,2.063185616051019,0.975748555934694,-0.60725,-1.1177300000000001,-0.11230699999999999,1.9129467066329255,1.892562033693486,0.0,1.0
220,SPEC385,0.22225,967,958,9,119087.5017574092,15.682756890091419,238159.32075792833,11.871001862901474,0.060000000000000005,4.0,1.5,11.911865162793848,-0.8505628406199611,1.25,-1.25,2.25,0.9253238071597489,-0.4871294881601128,-1.1177300000000001,-0.11230699999999999,0.0,1.7874025509735727,0.0,1.0
221,SPEC386,0.63155,1371,1362,9,6172572.452583389,4021.7219686120175,12341123.183198167,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,1.25,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.3871318579103986,1.0,-0.35,1.0
222,SPEC387,0.58446,1060,1052,8,5560189.174141477,580.5260953392277,11119797.822187614,14.0,0.060000000000000005,3.797302888707894,0.6287531760614997,12.25,-0.75,0.75,-0.75,2.1652237305997986,1.1,-0.60725,-0.91773,-0.212307,0.6614916785794632,1.2360012463683168,-0.24093339961346005,1.0
223,SPEC388,0.41494,1352,1343,9,206818.02078352627,2268.232543491209,411367.8090235613,12.374517737109844,0.060000000000000005,2.102245127620126,1.4675558293289541,12.25,-0.7939497172261168,1.0461955924927955,-0.75,2.0596683719262265,1.1,-0.552625940213251,-0.9837257658130623,-0.212307,0.0,1.6815040355325919,0.0,1.0
224,SPEC389,0.49121,1362,1354,8,156231.98072303002,162.74996049482266,312301.21148556523,12.512764112063541,0.060000000000000005,4.0,1.5,12.25,-0.75,1.25,-1.25,1.946775007620182,1.1,-0.60725,-0.91773,-0.212307,0.9537355446761201,3.0,0.0,1.0
225,SPEC390,0.58392,1143,1134,9,1288407.6404936318,4604.251397268224,2572211.0295899953,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,1.25,-0.75,2.25,1.1,-0.60725,-0.91773,-0.212307,0.47446180954742834,1.6541922190749738,-0.35,1.0
226,SPEC391,0.44763,1118,1109,9,1047121.1816067458,241.8373774615157,2094000.52583603,13.798441751812225,0.04,3.847899298946029,0.5,12.20251053081396,-0.75,0.75,-1.2138424806375194,2.1092461592932925,1.1,-0.60725,-0.91773,-0.212307,0.3234430064120398,1.0221305543558181,-0.005342826611407253,1.0
227,SPEC392,0.29331,1388,1379,9,160233.45233816828,511.41939002062696,319955.48528631596,13.983586027603108,0.043315190478326535,1.0,0.8866779770440966,11.75,-1.0854196101552203,0.7572520348930962,-1.0862639669225627,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
228,SPEC393,0.73527,1056,1047,9,444697.80522053066,1051.0964693373483,888344.513971724,14.0,0.060000000000000005,4.0,0.5,12.25,-0.75,0.75,-0.75,1.75,1.1,-0.60725,-0.9754041617548074,-0.212307,0.2684416672089052,1.0,-0.35,1.0
229,SPEC394,0.80898,857,848,9,34217.72099270019,2243.1937126584025,66192.24827274197,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,1.25,-0.75,1.75,1.0,-0.50725,-1.01773,-0.212307,0.2657622786729055,1.0,-0.35,1.0
230,SPEC395,0.80238,1356,1347,9,3191828.126136055,794.8215868842714,6382861.430685226,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.0,-0.50725,-1.01773,-0.212307,0.20554552320363,1.0,-0.35,1.0
231,SPEC396,0.80188,1340,1331,9,200318.97330879522,720.1429666014749,399917.80365098896,14.0,0.060000000000000005,3.9224769272660005,0.8169326130228496,12.25,-0.75,0.75,-0.75,2.1698466550050046,1.0,-0.50725,-1.01773,-0.212307,0.1847129759557777,1.2270298959069306,-0.29565438325933097,1.0
232,SPEC397,0.47682,1063,1054,9,219992.0300221502,23.450024271919464,439960.6100200285,13.770619620261375,0.060000000000000005,1.0,1.5,11.75,-1.25,0.75,-0.9998323040070886,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
233,SPEC398,0.2937,1389,1380,9,125328.37676763305,4062.9989992149276,246593.75453605116,12.243160114884112,0.04,1.077242490758702,1.4999999827910733,12.158961020861806,-0.9071375366261086,0.9797054972003846,-0.7514047577700137,2.239618606326232,1.0707799773167688,-0.6072499999788562,-1.0863535149241326,-0.11230699999999999,0.0,1.0,0.0,1.0
234,SPEC399,0.33646,1354,1345,9,1525060.5558275383,5673.785018682835,3044447.3266363936,12.37440187931287,0.060000000000000005,4.0,1.5,12.25,-0.75,1.25,-1.25,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
235,SPEC400,0.33705,1182,1174,8,37538.41008040933,378.9698401668842,74697.85032065178,13.999095544546785,0.04,1.0,0.5723060623773597,11.752651578988363,-0.7886492590450939,0.75,-1.1698057942095925,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
236,SPEC401,0.43365,1379,1370,9,118809.84031671268,683.701844808507,236935.97878861686,13.790043805844624,0.060000000000000005,3.999999792896609,0.8246243729370034,11.777180290059588,-1.0166031915944438,0.7677405533059928,-0.8265022230977115,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
237,SPEC402,0.47781,1370,1361,9,1075968.9619577092,3603.825976512206,2148334.097938906,13.754043722182303,0.04513439929638542,3.8575731596647884,0.6307545963784492,12.25,-0.75,0.75,-0.7727004451647825,2.1940727759457315,1.1,-0.60725,-0.91773,-0.212307,0.23407802457097576,1.0095135721217836,-0.0014522376566111679,1.0
238,SPEC403,0.29633,1320,1311,9,2719916.254513904,191.20737654196284,5439641.301651266,14.0,0.060000000000000005,1.0,1.5,11.75,-1.25,0.7536924339637373,-1.1460236052385122,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
239,SPEC404,0.28988,1389,1380,9,2070422.7727954558,235.73095137965086,4140609.814639532,14.0,0.060000000000000005,1.0,1.5,11.75,-1.25,0.75,-1.0165297664325632,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
240,SPEC405,0.60207,1366,1357,9,120048.12119605971,1101.6845255242004,238994.55786659522,13.146476128901636,0.060000000000000005,4.0,1.5,12.25,-0.75,1.25,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.24927350644867516,3.0,-0.35,1.0
241,SPEC406,0.25175,1379,1370,9,58068394.73332265,281.9889828861028,116136507.47766241,13.999177355101898,0.040288629797972146,1.0006851881852588,0.5004512398662184,11.751959168234054,-0.7894334542750835,0.7500679810477792,-1.2477676189315914,2.2498390455235415,1.0518498123415239,-0.5989330147994695,-0.91773,-0.11230699999999999,0.018597769007769008,1.0,0.0,1.0
242,SPEC407,0.64297,843,834,9,195329.2997098921,4129.167935657404,386529.4314841268,14.0,0.060000000000000005,3.996610188192939,0.6148409082420097,12.25,-0.75,0.75,-0.75,2.2099895055433425,1.1,-0.60725,-0.91773,-0.212307,0.08809011880481683,1.0,-0.28826604027512714,1.0
243,SPEC408,0.55693,1372,1363,9,188418.27143944887,190.34415856353945,376646.1987203342,12.615358460912459,0.060000000000000005,3.2233107195120163,1.5,12.25,-0.75,1.25,-0.75,2.22943768153581,1.1,-0.60725,-0.91773,-0.212307,0.47570725173873846,3.0,-0.35,1.0
244,SPEC409,0.1837,1031,1022,9,3859603.627019108,2413.0428742512236,7716794.211163964,13.999957327689696,0.04132094259322791,4.0,0.5013771869040143,11.75429456287707,-0.9452322788458983,0.7500385304420063,-1.2435553990767854,2.2499895024457537,0.9,-0.6009795663050367,-0.9177529698482256,-0.11230699999999999,0.0,1.0,0.0,1.0
245,SPEC410,0.64258,1365,1356,9,633632.320450693,220.3833650065917,1267044.2575363794,13.456387737433612,0.060000000000000005,3.633794403037408,0.7182536423171408,12.104222005345978,-0.75,0.8112565596518816,-0.7848826396571373,2.1782977495184217,1.1,-0.60725,-0.91773,-0.212307,0.32994646050562404,1.248699068806493,-0.05051828937623169,1.0
246,SPEC411,0.50546,1392,1383,9,610160.4517996403,78.12385245707368,1220242.7797468235,12.375455408350373,0.04,1.0,0.8383838087384291,12.25,-0.75,0.75,-0.75,2.242576878076024,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
247,SPEC412,0.4195,1397,1388,9,5010999.874345503,8959.665469880892,10013040.083221124,12.25051379179146,0.060000000000000005,4.0,1.5,12.208426647402515,-0.750000391153272,1.25,-0.8414903382413775,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
248,SPEC413,0.41938,1378,1369,9,363703.24207621056,374.24808112776714,727032.2360712934,12.211455565663814,0.060000000000000005,4.0,1.5,12.121292284264081,-0.7500000017057195,1.1669528121325465,-0.7792272926680319,2.195259271460181,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
249,SPEC414,0.90673,1357,1348,9,1804495.0794208623,515.0943286050931,3608475.0645131194,13.984794285578626,0.04,3.9956256596488027,0.6083461319955631,12.25,-0.75,0.7500268237856617,-0.7695800611248311,2.2431590106273314,1.0,-0.50725,-1.01773,-0.212307,0.010635604305825299,1.0,-0.0005237874721884009,1.0
250,SPEC415,0.07902,1383,1374,9,207353.6394622149,654.7138909400708,414052.5650334897,11.812618257815444,0.060000000000000005,2.5533645616667417,1.2995244024326178,12.136653490022328,-1.1229195447989924,1.20503573355016,-1.0164846671860266,2.009137630578795,0.9000004985674477,-0.40725,-1.1177300000000001,-0.11230700111012754,0.4373681138032289,1.9681927388442046,-0.35,1.0
251,SPEC416,0.72724,1361,1352,9,2360831.614207994,4103.240308724475,4717559.988107264,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.12506954579421448,1.0,-0.35,1.0
252,SPEC417,0.36298,1406,1397,9,926619.644586831,19649.167579488825,1833590.1215941731,12.854505974795964,0.060000000000000005,3.20428809682589,1.0469892068074649,12.103102494334781,-0.8553946016159387,0.9055647810392576,-1.2162109278574729,2.155265115659486,1.1,-0.6021628929552654,-0.9668558934283172,-0.212307,0.0,1.5603981871946402,-0.1421111125078361,1.0
253,SPEC418,0.2941,1384,1375,9,9080909.461647796,2225.1390610866233,18159593.784234505,14.0,0.060000000000000005,1.0,1.5,11.75,-1.25,0.75,-1.0192700309947746,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
254,SPEC419,0.42399,867,858,9,22447.078173315032,60.93467395822897,44833.22167267183,12.480963214304657,0.060000000000000005,2.60113323189852,1.5,12.25,-0.750507637805543,1.25,-0.7518665499384934,2.24999999240471,1.1,-0.60725,-1.0122253698649053,-0.212307,0.7214588554077832,1.8329450172614425,-0.35,1.0
255,SPEC420,0.63538,986,977,9,134234.11314727884,3295.5946023699357,265172.63169218774,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.6326601441158863,1.7842936003991452,-0.35,1.0
256,SPEC421,0.04223,1176,1167,9,40651.149988364945,35.556478283649206,81266.74349844625,11.464575492196648,0.060000000000000005,3.065922321461754,1.115320880837338,12.02736533382146,-0.828165923369885,1.2485236838527813,-1.1267283785552136,1.7727473276742516,0.9109738272717839,-0.40725,-1.1177297645407678,-0.2158818633243033,0.04055436167094924,1.560610582159556,-1.6265465716325583e-07,1.0
257,SPEC422,0.47701,1088,1079,9,61069.95098355048,221.82524789150094,121918.07671920946,12.591594418227535,0.060000000000000005,4.0,1.5,12.25,-0.75,1.25,-0.75,2.249985665890698,1.1,-0.60725,-0.91773,-0.212307,0.20369409316458495,3.0,0.0,1.0
258,SPEC423,0.69374,1361,1352,9,175994.9702039227,1541.109373492409,350448.831034353,14.0,0.060000000000000005,3.5148095919229743,1.5,12.25,-0.75,0.75,-0.75,1.8370724236892118,1.1,-0.60725,-0.91773,-0.212307,0.6184740186736652,2.475120531745004,-0.35,1.0
259,SPEC424,0.8368,1328,1319,9,11610.259891560958,1399.7697881651507,21820.749994956765,13.992929550550024,0.059999983717841245,3.9999999986835943,1.3775972083641728,12.235807664518573,-0.771262784929923,0.7506625167225246,-0.768717753950159,2.248320645224683,1.0,-0.50725,-1.01773,-0.212307,0.31681314385045484,1.0,-0.35,1.0
260,SPEC425,0.24784,1382,1373,9,434410.02718410024,15.762402341127055,868804.2919658594,12.04905464779047,0.060000000000000005,3.0164847356150166,1.400236284726836,12.214215609782139,-0.7663535701638222,1.0490007108647026,-0.9231802524972381,2.086324458100507,0.9505938934560267,-0.60725,-0.9246836702529735,-0.11230699999999999,0.46997811556425667,1.6753773819276403,-0.0024014737873429533,1.0
261,SPEC426,0.32417,1157,1148,9,2169394.8403553646,56.418645587768964,4338733.262065141,11.894579372851677,0.060000000000000005,4.0,1.5,11.893714934565502,-1.0091120268671427,1.25,-1.25,2.25,1.1,-0.60725,-0.91773,-0.26971409949722774,0.48333686341817794,3.0,-0.35,1.0
262,SPEC427,0.58286,1238,1229,9,699523.8750416484,2147.9900668684954,1396899.7600164283,14.0,0.060000000000000005,4.0,0.5,12.25,-0.75,0.75,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.5034126204264219,3.0,-0.35,1.0
263,SPEC428,0.82771,1031,1022,9,414657.111386118,937.0929111982811,828377.1298610377,14.0,0.060000000000000005,4.0,1.475673639509705,12.25,-0.75,0.75,-0.75,2.102636912926522,1.0,-0.50725,-1.01773,-0.212307,0.2986297220146941,1.0,-0.35,1.0
264,SPEC429,0.9506,1160,1151,9,117861.73743107129,83.45497339307315,235640.01988874952,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.0,-0.50725,-1.01773,-0.212307,0.5005394860436182,1.0,-0.35,1.0
265,SPEC430,0.951,1162,1153,9,37484.91802984557,571.8913829801543,74397.94467671098,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.0,-0.50725,-1.01773,-0.212307,0.23975859084535503,1.0,-0.35,1.0
266,SPEC431,0.90702,1383,1374,9,4606710.976597192,20.305209544386177,9213401.64798484,13.7492833756583,0.04,3.8972466315631733,0.5918819214389915,12.073012434503285,-0.75,0.75,-0.7994304579677877,2.224183187640504,1.0,-0.50725,-1.01773,-0.212307,0.17063370572869083,1.0,-0.004398736610259166,1.0
267,SPEC432,0.44699,1112,1103,9,1916358.7057338099,2008.4388528591044,3830708.9726147605,12.879849111120462,0.060000000000000005,3.410510891185019,1.4161572214322034,11.972683611708117,-1.184440900395347,0.8995468775105421,-0.7917771506350056,2.2491811582143946,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0975774391353992,0.0,1.0
268,SPEC434,0.33557,1342,1333,9,450822.2221673898,180.1690249785106,901464.2753098011,14.0,0.060000000000000005,1.0,1.5,11.75,-1.25,0.75,-1.1009244940586274,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
269,SPEC435,0.33622,1376,1367,9,766755.9121645509,37394.40624991145,1496117.4180791902,12.306663519456825,0.060000000000000005,1.0,1.5,12.25,-0.75,0.75,-1.25,1.75,1.1,-0.60725,-0.91773,-0.212307,0.0,1.7443311354592228,-0.2442573818832353,1.0
270,SPEC436,0.44832,929,920,9,5991.184625588131,78.59883239570665,11903.770418780556,12.74835718132381,0.05999962465329975,3.098627038022391,1.3609707467283247,12.1231178708724,-1.2251509604962099,0.9158852284775844,-0.7500068784073123,2.245753378664933,1.1,-0.60725,-0.91773,-0.212307,0.3802473640607186,1.6300263523087024,0.0,1.0
271,SPEC437,0.27231,1362,1353,9,682070.5493082112,170.74765639705902,1363970.3509600253,14.0,0.060000000000000005,1.0,1.5,11.75,-1.25,0.75,-1.1580554756275914,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
272,SPEC438,0.49194,1221,1213,8,564257.6069252953,2060.236290449766,1126454.977560141,14.0,0.060000000000000005,3.6527559313659945,0.8662322655044378,12.249721288249802,-0.753222865188764,0.7504523779407168,-0.7663665448953874,1.9563371681457726,1.1,-0.60725,-0.91773,-0.212307,1.338363391837538,1.8308720714436328,-0.2349823570423682,1.0
